Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
2,0,6,5,6,-0.67825,0.32197,-0.97631,0.59042,0.12331,-0.71126,-0.84637,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,-0.79151,1.2861,-1.82919,0.13136,0.7583,-0.71126,-0.84637,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,6,5,0,-0.24649,2.127,-2.21069,-0.91699,-0.14277,1.29221,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,5,6,-0.14882,-1.09207,-1.68062,0.94156,0.7583,-0.71126,-2.07848,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,5,6,0.52135,0.00332,0.7233,0.59042,-0.27607,0.88113,1.92173,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1
3,0,5,5,6,0.13606,-0.15487,-0.84732,0.28783,0.58489,0.52975,-0.52593,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
2,1,5,1,6,1.60383,0.16767,-0.45174,-0.01729,1.81175,1.29221,1.92173,6,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0
1,0,7,5,6,-1.69163,0.47617,-1.42424,-0.30172,1.13407,-1.37983,-0.84637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,5,6,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,5,0,3,2,2,0,0,0,0,0,0,1,6,1,0,0
1,0,8,5,6,-0.79151,0.96248,-0.31776,1.81866,1.46191,-0.71126,0.07987,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,8,0,6,0.13606,-0.43999,-1.55521,-0.01729,0.93949,-1.37983,-1.54858,3,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0
0,0,6,5,6,0.13606,0.63779,-0.01928,-2.21844,1.63088,0.19268,0.40148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,5,6,-0.46725,0.63779,-0.17779,-0.15487,-0.65253,0.88113,-0.21575,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,6,5,6,-1.05308,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,5,6,-0.46725,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,5,5,6,0.41667,-0.80615,-0.84732,-1.21213,1.30612,0.19268,-1.18084,4,2,2,0,2,2,0,2,0,0,0,0,2,0,0,1
1,0,5,5,6,0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
2,0,7,5,6,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,5,6,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,4,5,6,0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,5,6,-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987,6,1,1,2,2,2,0,1,0,0,0,0,2,0,0,1
2,0,5,5,6,-0.24649,-0.57545,-0.17779,-0.30172,0.7583,0.88113,0.40148,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,6,3,6,-0.79151,-1.09207,1.88511,0.28783,3.00537,-0.21712,1.2247,4,3,2,3,4,0,0,4,0,3,3,3,3,2,2,1
4,1,4,6,6,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,2,1,1,1,1,1,0,1,0,0,0,1,6,1,0,0
0,0,4,6,6,0.82562,-1.7625,2.90161,0.13136,-0.78155,1.86203,1.2247,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1
0,0,7,5,1,0.41667,-0.80615,-0.58331,0.13136,-0.40581,-1.37983,-1.54858,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,5,6,0.13606,0.32197,-0.97631,1.61108,0.93949,-0.71126,-1.18084,6,2,2,2,3,2,0,3,0,3,2,2,0,2,0,1
2,0,4,6,6,0.31287,-1.50796,0.44585,0.76096,-0.27607,-0.21712,0.7654,3,6,0,6,5,1,0,2,0,0,3,1,5,1,1,1
5,1,4,6,6,2.127,-0.15487,2.44904,0.94156,-0.65253,-0.21712,0.07987,5,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0
0,0,4,6,6,-1.1943,1.74091,1.88511,0.76096,-1.13788,0.88113,1.92173,5,0,0,0,5,0,0,0,0,0,3,3,0,0,5,0
