Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
4,1,5,5,6,0.62967,-1.50796,-1.55521,0.76096,-0.40581,0.19268,-0.21575,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,5,6,-1.55078,-0.15487,0.58331,0.43852,1.13407,0.19268,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,5,6,-0.67825,-0.15487,-0.71727,0.76096,0.25953,-0.21712,-0.21575,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,6,5,6,1.72012,-1.23177,-0.71727,-0.60633,0.12331,-1.37983,0.40148,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,5,5,6,-0.79151,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,5,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0
3,0,4,5,6,-0.24649,1.58487,-0.84732,1.2861,0.58489,-0.71126,-0.84637,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,6,6,0.13606,0.96248,1.65653,0.43852,-0.27607,0.52975,0.07987,6,0,0,0,4,0,0,0,0,0,3,4,0,3,0,0
1,0,8,5,6,-1.43907,0.80523,-0.01928,2.46262,-0.27607,-0.21712,-0.21575,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,6,6,0.13606,-1.7625,-0.45174,0.28783,-0.40581,-0.71126,-0.52593,3,0,0,5,4,0,0,0,0,0,0,0,6,0,0,0
0,1,6,5,6,-0.92104,0.32197,-1.42424,-0.60633,1.81175,-0.21712,0.07987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,5,6,-1.05308,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,5,6,0.04257,1.74091,0.58331,0.13136,-0.14277,1.29221,1.2247,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
3,1,5,5,6,1.23461,0.47617,0.58331,-0.76096,0.93949,-0.71126,-0.21575,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3,1,7,5,6,-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,6,6,6,1.49158,0.63779,0.88309,-1.6209,-0.00665,-1.37983,-1.18084,5,0,0,6,6,0,0,3,0,2,0,4,0,2,0,1
3,1,7,0,6,-0.92104,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148,3,6,1,2,3,4,0,4,3,0,0,4,0,0,0,1
3,0,5,5,6,-0.58016,0.32197,0.14143,-1.34289,0.93949,0.19268,-0.21575,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
4,1,4,6,6,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,2,1,1,1,1,1,0,1,0,0,0,1,6,1,0,0
0,1,4,6,1,1.02119,-1.09207,-0.45174,-0.15487,-1.25773,0.19268,0.40148,5,0,0,0,5,5,0,3,0,0,4,0,0,0,0,1
0,1,6,6,6,0.62967,-1.50796,1.88511,-0.60633,3.00537,0.19268,1.2247,6,3,0,0,6,0,2,0,0,2,3,3,4,4,0,1
1,0,6,6,5,0.82562,-1.6334,-0.31776,-1.47955,-1.13788,-1.37983,-1.18084,2,1,0,6,5,1,1,0,1,0,0,1,3,0,0,0
2,0,5,6,6,1.98437,-1.92173,0.88309,0.28783,-1.78169,0.88113,-1.18084,2,6,0,2,6,1,0,1,0,0,0,0,0,1,0,1
2,0,5,6,6,-0.05188,-0.80615,-0.01928,0.59042,0.25953,-1.37983,-2.07848,6,2,0,0,6,2,1,2,0,0,0,1,0,1,1,1
0,1,4,6,6,-0.14882,1.2861,-0.31776,-2.07848,0.41594,-0.21712,0.40148,5,0,0,0,6,0,0,4,0,0,3,5,0,0,0,1
2,1,5,3,6,-1.1943,1.11406,0.58331,-0.01729,0.12331,-0.71126,0.40148,4,0,0,0,4,0,0,2,0,0,0,4,0,5,0,1
3,1,0,6,6,0.73545,-0.43999,0.44585,-1.07533,0.25953,0.52975,0.40148,6,1,1,6,6,2,2,1,2,1,0,1,5,1,0,1
0,1,4,1,6,-0.79151,0.00332,2.44904,0.76096,-1.5184,0.88113,1.92173,5,6,0,0,6,0,0,2,0,2,2,0,0,0,0,0
5,1,4,6,6,2.127,-0.15487,2.44904,0.94156,-0.65253,-0.21712,0.07987,5,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0
0,0,4,6,6,-1.1943,1.74091,1.88511,0.76096,-1.13788,0.88113,1.92173,5,0,0,0,5,0,0,0,0,0,3,3,0,0,5,0
0,1,4,6,6,-0.24649,1.74091,0.58331,0.76096,-1.5184,0.88113,0.7654,5,0,0,0,3,0,0,2,0,0,3,5,4,4,0,1
